r_shoulder_pan_joint,r_shoulder_lift_joint,r_upper_arm_roll_joint,r_elbow_flex_joint,r_forearm_roll_joint,r_wrist_flex_joint,r_wrist_roll_joint,RWrist = 6x,RWrist = 6y,RElbow = 7x,RElbow = 7y,RShoulder = 8x,RShoulder = 8y
-0.7355092643,0.6860605935,0.3354333928,-0.4218742723,1.5968156722,-0.9173276632,-2.8764125582,0.7314814815,0.597826087,0.7268518519,0.8206521739,0.5185185185,0.7445652174
-0.3431222217,0.8279910023,-0.0703429934,-0.8190221872,-0.2990082986,-1.3071695523,-2.2961518337,0.7361111111,0.597826087,0.7361111111,0.8206521739,0.537037037,0.7282608696
-1.2692670989,0.1343265068,-2.4431096696,-1.7015088095,1.8327306722,-1.4591393106,-2.7707415746,0.7407407407,0.6032608696,0.7453703704,0.8315217391,0.537037037,0.75
-0.1429760419,0.3504026375,-2.6795966077,-1.9262799756,2.3153969234,-1.9188164751,2.6064278199,0.7268518519,0.6032608696,0.7175925926,0.8152173913,0.5277777778,0.7391304348
-0.7063636042,0.172843134,-2.9676452026,-1.7890532275,-1.4859965512,-0.9002680668,1.9808511336,0.7361111111,0.6086956522,0.7314814815,0.8206521739,0.5277777778,0.7554347826
-0.5825083793,0.8246808083,-3.0098447991,-0.8865141561,-2.4872487029,-1.5718924044,1.301357968,0.7453703704,0.6032608696,0.7453703704,0.8260869565,0.5324074074,0.7554347826
-2.0308986849,0.2396825325,0.640032832,-0.4636020366,-0.889537245,-1.3345273386,2.3769052087,0.7546296296,0.597826087,0.7361111111,0.8206521739,0.5416666667,0.7391304348
-0.9213383981,0.8883638987,-1.3151254371,-2.0707820718,-3.0813695784,-1.6920224364,1.317436646,0.7222222222,0.597826087,0.712962963,0.8097826087,0.5138888889,0.7445652174
-1.376690369,-0.2890525298,0.347360057,-0.5679329546,2.8186937573,-1.4250461092,0.657167586,0.7453703704,0.5815217391,0.7407407407,0.8043478261,0.5416666667,0.75
-1.2388254754,0.9524733619,-0.9096817652,-1.2323586708,0.3232497069,-0.8300096123,-2.16042144,0.7314814815,0.5923913043,0.7361111111,0.8097826087,0.5277777778,0.7391304348
-0.415358297,0.1241816731,-0.1639034157,-0.5062102752,-2.354432025,-1.9373042768,-2.4322055792,0.7268518519,0.5869565217,0.7314814815,0.8097826087,0.5324074074,0.7282608696
0.1254734217,-0.3094382598,0.6151880926,-1.3016504673,1.6306059345,-1.3550659239,0.2780959885,0.7268518519,0.5869565217,0.712962963,0.777173913,0.5324074074,0.7336956522
-0.5449566951,0.9901237024,-1.3520762505,-0.7771297673,0.5238883085,-0.2009424721,-0.1144358261,0.7314814815,0.597826087,0.7175925926,0.8043478261,0.537037037,0.722826087
0.2850371754,0.2592097344,-0.9278745617,-0.4560798492,-2.5259946777,-0.797363723,1.5020829373,0.6944444444,0.3586956522,0.6759259259,0.1141304348,0.5185185185,0.7282608696
-1.6127824587,0.1188872908,-0.6597126758,-2.005094433,1.0354680603,-1.3153832958,1.3383237676,0.7361111111,0.597826087,0.7314814815,0.8097826087,0.537037037,0.7445652174
-0.1020046123,1.1367116323,-2.0459082716,-1.3203545492,1.9617667616,-1.0682411276,-1.800611036,0.7222222222,0.347826087,0.7175925926,0.097826087,0.5231481481,0.7391304348
-1.0441529244,1.1630005784,-1.6643319099,-2.0509275566,1.9503476956,-0.3276672893,2.9881386562,0.7037037037,0.3423913043,0.6898148148,0.1032608696,0.5185185185,0.7119565217
-0.9755767914,0.0461156542,-2.3823368443,-0.413598517,2.7359079313,-1.1287665795,-1.0110132122,0.7083333333,0.3369565217,0.6898148148,0.1086956522,0.5277777778,0.7282608696
-1.8091369597,0.8052885189,-0.9215359933,-1.5788596688,-1.9888992252,-1.4832283841,1.0419464731,0.7314814815,0.6032608696,0.7268518519,0.8097826087,0.5277777778,0.7282608696
-0.5763544107,0.6103199744,-1.5540226459,-1.5243021457,-0.6899894843,-0.6720105441,-2.4711290455,0.7222222222,0.3532608696,0.7314814815,0.1086956522,0.5185185185,0.7391304348
-1.5859198976,0.1276087997,-0.1113539323,-0.9329575891,-2.8752969471,-0.2704703664,1.7811865194,0.7407407407,0.5923913043,0.7361111111,0.8097826087,0.5324074074,0.7391304348
-1.5256190604,-0.0320321886,0.6163138967,-1.1103540679,3.0260190181,-0.691798705,2.8907217564,0.7407407407,0.5869565217,0.7314814815,0.8097826087,0.5324074074,0.7445652174
-1.9485498797,0.9869916643,-1.2359665242,-1.763766468,0.8994537917,-1.1936883924,-1.5240435657,0.7361111111,0.5380434783,0.7037037037,0.75,0.5231481481,0.7010869565
-1.4418544398,0.6783954674,-1.6587223958,-1.301732463,-0.858866259,-0.7320029134,-2.4332268087,0.7453703704,0.5434782609,0.7407407407,0.777173913,0.5138888889,0.7065217391
-1.5306789027,-0.2690999901,-2.4209361121,-0.5081379817,-1.6638226994,-0.1176849635,-3.0080434605,0.7638888889,0.5380434783,0.7314814815,0.7663043478,0.5231481481,0.6630434783
-1.6749127462,1.014430215,-2.8610495033,-0.8447274574,-2.7149502751,-1.2452288426,1.3251512685,0.7407407407,0.527173913,0.7453703704,0.777173913,0.5231481481,0.7119565217
-1.2865318746,-0.1101649977,-0.3890832531,-0.1890124168,-1.2495914941,-0.4664271366,1.0218324847,0.7361111111,0.3097826087,0.7453703704,0.0923913043,0.5231481481,0.652173913
-1.1615828001,0.936768198,-1.6936841902,-0.6158299871,2.7774478924,-0.6013296308,3.0134371531,0.7361111111,0.5815217391,0.7268518519,0.7826086957,0.5277777778,0.7173913043
-1.0159189163,-0.0703732562,-1.1744787247,-0.9260994815,-0.1833320657,-1.9301478115,-1.6921596508,0.75,0.5760869565,0.7453703704,0.7934782609,0.5416666667,0.7554347826
-1.156955276,0.9575189746,-2.9182921976,-0.2060921076,-2.44711216,-0.174969472,-1.3104165557,0.7314814815,0.5869565217,0.7314814815,0.7880434783,0.5277777778,0.777173913
-1.787247094,0.3973822797,-1.6411509302,-0.6174518511,-2.1410131399,-1.0429436374,0.6794892742,0.7453703704,0.5869565217,0.7361111111,0.8043478261,0.5324074074,0.7663043478
-0.180454156,0.9644826044,-0.3536642968,-2.0629316065,1.6822308053,-0.4304457217,-0.4067938878,0.7175925926,0.5815217391,0.6990740741,0.7826086957,0.5138888889,0.7826086957
-0.9555985252,0.33368318,-2.5364979487,-0.9637341552,-1.9886253246,-1.1138336492,1.6813268536,0.7361111111,0.5869565217,0.7361111111,0.8043478261,0.5324074074,0.7663043478
-1.9299571685,1.2923783611,-2.2619228434,-0.2466889939,2.5767340442,-1.9858133095,-2.4339463215,0.7546296296,0.5869565217,0.7453703704,0.7989130435,0.5416666667,0.7663043478
-1.284056096,0.2567439856,-1.0387019059,-1.7269931567,0.06772368,-0.6342651389,0.3695837589,0.75,0.5869565217,0.7407407407,0.7989130435,0.537037037,0.7554347826
-0.2361041389,0.9148085302,-3.2568473213,-0.544178208,1.6433760961,-1.7219592918,-2.1384064554,0.7314814815,0.5815217391,0.7268518519,0.7989130435,0.5231481481,0.7826086957
0.3912813223,0.8861485144,0.641998808,-1.3065556384,-0.3595403113,-0.296886851,-3.0307540011,0.7314814815,0.5815217391,0.712962963,0.777173913,0.5324074074,0.7934782609
-1.9072204714,0.2943933434,0.5524213882,-1.7846842656,1.7583160101,-1.923243611,-2.4279843891,0.7453703704,0.5706521739,0.7453703704,0.7880434783,0.5324074074,0.7663043478
-0.5121968754,-0.0110327522,0.4598029665,-1.4175875022,-0.7809473946,-0.2861169262,1.3728076243,0.7361111111,0.5760869565,0.7222222222,0.7826086957,0.537037037,0.7608695652
-1.5948987886,0.8100085842,-0.9529593658,-1.3539058111,1.6090596543,-1.7996520587,-1.0577580179,0.75,0.5815217391,0.7453703704,0.7934782609,0.5462962963,0.722826087
-0.608720661,0.809413056,-0.4950539858,-1.6076904005,-2.2695608751,-1.5015671658,2.5525262068,0.7314814815,0.5869565217,0.7407407407,0.7989130435,0.5277777778,0.7282608696
0.5057499065,0.5669933865,0.2437117614,-1.6913435022,0.7345492244,-0.8518284048,-0.5072680714,0.7407407407,0.5760869565,0.7407407407,0.7880434783,0.537037037,0.7663043478
-2.0180380401,0.2683653673,0.2896699812,-1.8998004407,-1.5442671574,-1.3363421209,2.0211380323,0.7592592593,0.5869565217,0.7731481481,0.8043478261,0.5416666667,0.777173913
-1.727241861,0.0821055603,-3.7001001185,-0.3235294357,2.7039985544,-1.6283108111,3.1367862509,0.75,0.5869565217,0.7314814815,0.8043478261,0.5324074074,0.7663043478
-0.6701284614,0.615096021,-0.9958178045,-0.4367385208,0.7905230331,-0.5942056913,2.2420112486,0.7314814815,0.5760869565,0.7361111111,0.7880434783,0.537037037,0.7554347826
-0.1428912927,0.1201736279,-2.2876104111,-1.8387580518,-3.1253791281,-0.6694034862,-0.5664471892,0.7175925926,0.3260869565,0.6898148148,0.0869565217,0.5185185185,0.7554347826
0.1483196114,0.6764007519,-1.5902648818,-1.6970336991,-1.6708515307,-0.1744232137,-0.2788709518,0.7314814815,0.3315217391,0.7083333333,0.0869565217,0.5185185185,0.75
0.0185979855,1.2501990716,-0.1425779941,-0.9482952488,-1.9431560035,-0.1611832303,1.4727711427,0.7361111111,0.5923913043,0.7268518519,0.7934782609,0.5324074074,0.7826086957
-1.7509175731,1.1786993947,0.3667395933,-1.7931672504,0.8191162673,-1.1467968834,1.5943621011,0.7407407407,0.5652173913,0.6851851852,0.6467391304,0.5324074074,0.7826086957
-0.4171818079,1.0319087794,-0.6863657266,-2.0911915184,1.7347362313,-0.6539702642,-1.8217178454,0.7175925926,0.2989130435,0.7037037037,0.0434782609,0.5138888889,0.777173913
-0.8954303693,-0.0515269047,-0.27786657,-1.1652087436,2.8356985532,-1.2732725979,-2.8436201069,0.7268518519,0.5760869565,0.7314814815,0.8152173913,0.5324074074,0.777173913
0.0054623352,0.385070069,-0.0559361742,-0.2912400219,-0.7546594414,-0.1771295943,-0.8616553957,0.7222222222,0.5815217391,0.7268518519,0.7934782609,0.5185185185,0.7663043478
-0.6161721708,-0.205983515,-1.1328959904,-1.4224949585,-2.861084066,-1.872437302,-1.571356168,0.7361111111,0.7336956522,0.7175925926,0.9239130435,0.5416666667,0.9130434783
-1.8122647798,1.1109280852,-0.9291556476,-1.6639672361,0.6286432362,-0.4308255472,0.7584213952,0.7407407407,0.722826087,0.7361111111,0.9239130435,0.5509259259,0.9076086957
-0.2596903719,-0.3118207255,0.5332511419,-2.0233257835,0.0627504768,-1.3670179576,-1.104316047,0.7222222222,0.5923913043,0.7037037037,0.7826086957,0.5324074074,0.7336956522
0.0893498674,0.4043992119,-2.5400931377,-1.1253629871,1.4867578991,-0.1825212253,1.9498452578,0.7037037037,0.6086956522,0.6759259259,0.8260869565,0.5138888889,0.7336956522
-0.9556909734,-0.1508191233,-0.5834506312,-0.9015985709,0.0836866925,-0.3270442739,-2.8390027717,0.7268518519,0.6032608696,0.7037037037,0.8043478261,0.5324074074,0.7391304348
-0.6749374545,0.2366413349,-0.8278124767,-1.8126416822,2.7210918759,-0.1129537793,-1.2905944955,0.7407407407,0.4347826087,0.7546296296,0.222826087,0.5231481481,0.7608695652
-1.5371862439,1.0527434362,-0.249550074,-0.8421486589,0.9426643614,-1.3172136817,3.1010246333,0.7453703704,0.5869565217,0.7361111111,0.7989130435,0.5416666667,0.7554347826
0.3526137652,0.1677582237,-2.1322302505,-1.8340819053,2.8895748008,-0.353947387,1.6576215491,0.6944444444,0.3804347826,0.6805555556,0.1141304348,0.4953703704,0.7826086957
-0.3205201654,0.0117467773,-0.9379202264,-1.4305550133,2.5247586173,-0.297957892,-0.2366036087,0.7222222222,0.2934782609,0.7222222222,0.0543478261,0.5046296296,0.7717391304
0.1708635799,0.0898137432,-1.1366699498,-0.8007282122,-1.9838396558,-1.0175707265,2.2559616734,0.7037037037,0.4076086957,0.6805555556,0.3641304348,0.5092592593,0.7663043478
-1.6410239741,0.4791977386,-2.6972056432,-0.5551874263,1.5079242346,-0.9817165139,0.5069588836,0.7453703704,0.6413043478,0.7361111111,0.8586956522,0.5324074074,0.8043478261
-0.5651412724,-0.1854519497,-1.2208704825,-0.787631044,-0.6684964177,-1.2579060165,3.0256581294,0.7268518519,0.347826087,0.7407407407,0.1141304348,0.5462962963,0.7391304348
-0.8904151525,-0.1798591763,-2.8769208349,-0.4201187297,-2.2790220022,-1.0331895072,0.4256764195,0.7361111111,0.6358695652,0.7314814815,0.8532608696,0.5462962963,0.7663043478
-1.0665472193,0.584152902,-2.3093636286,-2.0526626521,-1.4917505766,-0.7453006126,0.5630279883,0.712962963,0.4239130435,0.7175925926,0.1739130435,0.5138888889,0.7554347826
-0.0220770415,-0.2958356146,-0.5429827271,-1.6328903018,-0.4093377151,-0.9908524943,2.8748884111,0.7222222222,0.6195652174,0.7175925926,0.8369565217,0.5185185185,0.8260869565
-0.9404060168,-0.3256582828,-0.9106681451,-0.4799361935,0.9788239996,-0.6815005165,-1.3855081787,0.7361111111,0.6086956522,0.7083333333,0.7119565217,0.5185185185,0.7717391304
